tweet_id,sentiment
1.3766041252831519e+18,POSITIVE
1033044722342916e3,POSITIVE
1012112858644189e3,POSITIVE
944629707101831200,POSITIVE
1229493417077506e3,POSITIVE
1282793110666392e3,POSITIVE
1059331972139545e3,POSITIVE
1313230664993591e3,POSITIVE
858714162280706e3,POSITIVE
1305786762426491e3,POSITIVE
1417777979049005e3,POSITIVE
1275302921572418e3,POSITIVE
1163568612529123e3,POSITIVE
1329683529614156e3,POSITIVE
670684971233841200,POSITIVE
874235756037816300,POSITIVE
118346376948743e4,POSITIVE
1380918277677978e3,POSITIVE
932397213036236800,POSITIVE
1152209125989868e3,POSITIVE
1187770404099764e3,POSITIVE
1169619622234079e3,POSITIVE
1292229869573681e3,POSITIVE
1425585407782269e3,POSITIVE
135268776871193e4,POSITIVE
1271220223815881e3,POSITIVE
1306622932983206e3,POSITIVE
1419538561276207e3,POSITIVE
1153576516346925e3,POSITIVE
1181531950047285e3,POSITIVE
1397222244481442e3,POSITIVE
1352217310480773e3,POSITIVE
1296557548879917e3,POSITIVE
1142213909761405e3,POSITIVE
1312114385460978e3,POSITIVE
1160912176489685e3,POSITIVE
1346885520782082e3,POSITIVE
1385672399669055e3,POSITIVE
1248928332483367e3,POSITIVE
106387154262129e4,POSITIVE
1175752388797292e3,POSITIVE
1257793735565378e3,POSITIVE
852492087081807900,POSITIVE
1050825622782661e3,POSITIVE
1193487789192552e3,POSITIVE
1295460018603655e3,POSITIVE
720729267265519600,POSITIVE
1169970752147395e3,POSITIVE
1156930580585562e3,POSITIVE
1257230813655073e3,POSITIVE
1380577355387843e3,POSITIVE
1369457730730275e3,POSITIVE
1259475038488662e3,POSITIVE
958810781444919200,POSITIVE
1354645248882971e3,POSITIVE
1076817538422636e3,POSITIVE
1352318163665498e3,POSITIVE
1374738425010602e3,POSITIVE
1364981132874428e3,POSITIVE
133989587275946e4,POSITIVE
714139468714868700,POSITIVE
1399313873795273e3,POSITIVE
1331661637716242e3,POSITIVE
1289815501237969e3,POSITIVE
127e16,POSITIVE
1215664091412472e3,POSITIVE
1039790504031007e3,POSITIVE
1042338529752363e3,POSITIVE
1288758237949497e3,POSITIVE
825787173140099100,POSITIVE
1251819088743105e3,POSITIVE
1216378471728996e3,POSITIVE
1360566397915513e3,POSITIVE
1178625213812097e3,POSITIVE
1278719832037495e3,POSITIVE
1278288736506298e3,POSITIVE
1313555700585566e3,POSITIVE
1190662775946789e3,POSITIVE
1422227236602721e3,POSITIVE
1310566111847625e3,POSITIVE
1229110925401129e3,POSITIVE
1303841334386713e3,POSITIVE
1349448763367174e3,POSITIVE
1163517015707046e3,POSITIVE
1279316226985079e3,POSITIVE
12e17,POSITIVE
1453429649481126e3,POSITIVE
1097609912182542e3,POSITIVE
845024450538078200,POSITIVE
999376008695484400,POSITIVE
1342521135737532e3,POSITIVE
1347428086955049e3,POSITIVE
1213355418380046e3,POSITIVE
1078676516144378e3,POSITIVE
117688284713266e4,POSITIVE
779751698990506e3,POSITIVE
1121180295217197e3,POSITIVE
1177909764719821e3,POSITIVE
1286228471505617e3,POSITIVE
1315957572130738e3,POSITIVE
1297516282225603e3,POSITIVE
966792933029670800,POSITIVE
1264655502509818e3,POSITIVE
1110897548787618e3,POSITIVE
1184352665771401e3,POSITIVE
1277949030660702e3,POSITIVE
1246467307922129e3,POSITIVE
1259586803981521e3,POSITIVE
1298612863595098e3,POSITIVE
1280967598449066e3,POSITIVE
1237128270908461e3,POSITIVE
682913786244771800,POSITIVE
1271321936614703e3,POSITIVE
1324432189354815e3,POSITIVE
1179077860105081e3,POSITIVE
692994546817433600,POSITIVE
960493581185306600,POSITIVE
1121024036442653e3,POSITIVE
1381326774827688e3,POSITIVE
1350002797715063e3,POSITIVE
1190367770497765e3,POSITIVE
1084219775264399e3,POSITIVE
1127171255998796e3,POSITIVE
1445147579977773e3,POSITIVE
816642528829128700,POSITIVE
1255071953926439e3,POSITIVE
1282385874815275e3,POSITIVE
1049294203765895e3,POSITIVE
1374290210146636e3,POSITIVE
1382781713584165e3,POSITIVE
1110233624115319e3,POSITIVE
136085395503156e4,POSITIVE
1392179143006163e3,POSITIVE
1066752278370103e3,POSITIVE
1305127352373043e3,POSITIVE
1207813096267493e3,POSITIVE
1258090109104259e3,POSITIVE
1076648204769395e3,POSITIVE
1311200648269046e3,POSITIVE
820542948790202400,POSITIVE
1233766457932177e3,POSITIVE
902051871812145200,POSITIVE
1185277666099978e3,POSITIVE
138654801466427e4,POSITIVE
1421226869031117e3,POSITIVE
1257414098452701e3,POSITIVE
1248196117151592e3,POSITIVE
1141061129671758e3,POSITIVE
1305850310540308e3,POSITIVE
1200491297221546e3,POSITIVE
1352541669212697e3,POSITIVE
871005475151675400,POSITIVE
1271858000978985e3,POSITIVE
1396492318774113e3,POSITIVE
1105847088611508e3,POSITIVE
1239110814889644e3,POSITIVE
1339283715420254e3,POSITIVE
1041323718444806e3,POSITIVE
1230904998474723e3,POSITIVE
1348384637085745e3,POSITIVE
1.3105439684515999e+18,POSITIVE
1334048054689882e3,POSITIVE
1211623884165976e3,POSITIVE
126331277537749e4,POSITIVE
1426478973089993e3,POSITIVE
1438099740680409e3,POSITIVE
1298322723735769e3,POSITIVE
1285332996040667e3,POSITIVE
140168955595103e4,POSITIVE
1024061803729437e3,POSITIVE
1291548446671987e3,POSITIVE
1176788485413442e3,POSITIVE
1367421623402443e3,POSITIVE
131e16,POSITIVE
1333457395977171e3,POSITIVE
1320417239611355e3,POSITIVE
1118913101573894e3,POSITIVE
987044570931359600,POSITIVE
1009356444594868e3,POSITIVE
1068080899441533e3,POSITIVE
1420235868082774e3,POSITIVE
1314176773819638e3,POSITIVE
1193078450963321e3,POSITIVE
1251211334450065e3,POSITIVE
1158133460554441e3,POSITIVE
1159401460813222e3,POSITIVE
107e16,POSITIVE
993e15,POSITIVE
549e15,POSITIVE
106e16,POSITIVE
14e17,POSITIVE
913e15,POSITIVE
139e16,POSITIVE
114e16,POSITIVE
107e16,POSITIVE
122e16,POSITIVE
518e15,POSITIVE
573e15,POSITIVE
122e16,POSITIVE
105e16,POSITIVE
991e15,POSITIVE
139e16,POSITIVE
12e17,POSITIVE
128e16,POSITIVE
719e15,POSITIVE
138e16,POSITIVE
133e16,POSITIVE
129e16,POSITIVE
923e15,POSITIVE
144e16,POSITIVE
126e16,POSITIVE
106e16,POSITIVE
836e15,POSITIVE
118e16,POSITIVE
122e16,POSITIVE
145e16,POSITIVE
138e16,POSITIVE
121e16,POSITIVE
858e15,POSITIVE
115e16,POSITIVE
138e16,POSITIVE
11e17,POSITIVE
143e16,POSITIVE
123e16,POSITIVE
963e15,POSITIVE
108e16,POSITIVE
1e18,POSITIVE
115e16,POSITIVE
12e17,POSITIVE
143e16,POSITIVE
128e16,POSITIVE
117e16,POSITIVE
14e17,POSITIVE
138e16,POSITIVE
119e16,POSITIVE
125e16,POSITIVE
107e16,POSITIVE
765e15,POSITIVE
138e16,POSITIVE
105e16,POSITIVE
131e16,POSITIVE
104e16,POSITIVE
126e16,POSITIVE
129e16,POSITIVE
105e16,POSITIVE
879e15,POSITIVE
117e16,POSITIVE
116e16,POSITIVE
108e16,POSITIVE
109e16,POSITIVE
129e16,POSITIVE
548e15,POSITIVE
738e15,POSITIVE
461e15,POSITIVE
129e16,POSITIVE
126e16,POSITIVE
133e16,POSITIVE
993e15,POSITIVE
116e16,POSITIVE
109e16,POSITIVE
12e17,POSITIVE
133e16,POSITIVE
124e16,POSITIVE
128e16,POSITIVE
126e16,POSITIVE
125e16,POSITIVE
125e16,POSITIVE
129e16,POSITIVE
131e16,POSITIVE
137e16,POSITIVE
129e16,POSITIVE
122e16,POSITIVE
12e17,POSITIVE
13e17,POSITIVE
109e16,POSITIVE
832e15,POSITIVE
105e16,POSITIVE
121e16,POSITIVE
119e16,POSITIVE
104e16,POSITIVE
138e16,POSITIVE
134e16,POSITIVE
111e16,POSITIVE
938e15,POSITIVE
986e15,POSITIVE
127e16,POSITIVE
108e16,POSITIVE
138e16,POSITIVE
13e17,POSITIVE
114e16,POSITIVE
136e16,POSITIVE
118e16,POSITIVE
114e16,POSITIVE
112e16,POSITIVE
121e16,POSITIVE
585e15,POSITIVE
138e16,POSITIVE
119e16,POSITIVE
137e16,POSITIVE
892e15,POSITIVE
112e16,POSITIVE
115e16,POSITIVE
121e16,POSITIVE
489e15,POSITIVE
596e15,POSITIVE
137e16,POSITIVE
116e16,POSITIVE
128e16,POSITIVE
834e15,POSITIVE
104e16,POSITIVE
13e17,POSITIVE
139e16,POSITIVE
123e16,POSITIVE
112e16,POSITIVE
132e16,POSITIVE
135e16,POSITIVE
139e16,POSITIVE
134e16,POSITIVE
121e16,POSITIVE
985e15,POSITIVE
904e15,POSITIVE
545e15,POSITIVE
141e16,POSITIVE
136e16,POSITIVE
136e16,POSITIVE
134e16,POSITIVE
101e16,POSITIVE
134e16,POSITIVE
121e16,POSITIVE
121e16,POSITIVE
131e16,POSITIVE
137e16,POSITIVE
764e15,POSITIVE
124e16,POSITIVE
125e16,POSITIVE
121e16,POSITIVE
107e16,POSITIVE
11e17,POSITIVE
117e16,POSITIVE
138e16,POSITIVE
993e15,POSITIVE
121e16,POSITIVE
135e16,POSITIVE
127e16,POSITIVE
114e16,POSITIVE
129e16,POSITIVE
123e16,POSITIVE
135e16,POSITIVE
122e16,POSITIVE
117e16,POSITIVE
117e16,POSITIVE
1214867656664371e3,POSITIVE
1389225442931053e3,POSITIVE
1393581497815286e3,POSITIVE
1367620295629173e3,POSITIVE
1147980920986722e3,POSITIVE
775335034425319400,POSITIVE
656472964335018e3,POSITIVE
1100369225670119e3,POSITIVE
1310928346507817e3,POSITIVE
815384668224811e3,POSITIVE
881112548640272400,POSITIVE
1281122908291707e3,POSITIVE
1262239953167229e3,POSITIVE
473431338474045400,POSITIVE
1407872520666161e3,POSITIVE
1203152977772646e3,POSITIVE
1173225228031447e3,POSITIVE
1207564606933283e3,POSITIVE
1294029360605934e3,POSITIVE
1098134881148785e3,POSITIVE
1222451400870941e3,POSITIVE
11691549345432e5,POSITIVE
1277991440455537e3,POSITIVE
992315639439216600,POSITIVE
965148125810831200,POSITIVE
131279904764486e4,POSITIVE
1320109318327382e3,POSITIVE
127483697627394e4,POSITIVE
1313898498153239e3,POSITIVE
1278016246345318e3,POSITIVE
1281358871043494e3,POSITIVE
1193921706424975e3,POSITIVE
1088467090040898e3,POSITIVE
129255168615904e4,POSITIVE
1031045443071951e3,POSITIVE
1235402088206737e3,POSITIVE
1334071260393992e3,POSITIVE
766325587786993700,POSITIVE
1349476125093855e3,POSITIVE
1.2184686343702241e+18,POSITIVE
104415160579541e4,POSITIVE
1076915694191763e3,POSITIVE
964777075239477100,POSITIVE
1139585616574865e3,POSITIVE
1240921131521057e3,POSITIVE
1435758065106698e3,POSITIVE
126124330830474e4,POSITIVE
1269775082404094e3,POSITIVE
106225385387633e4,POSITIVE
948349475663351800,POSITIVE
1202625401404695e3,POSITIVE
1407385301501293e3,POSITIVE
1339294720502206e3,POSITIVE
1267055724347212e3,POSITIVE
1131293410571301e3,POSITIVE
518992852182122500,POSITIVE
1311950652021641e3,POSITIVE
1166387084736811e3,POSITIVE
1057356428233662e3,POSITIVE
1196545918302138e3,POSITIVE
1449883137086042e3,POSITIVE
1144992324533006e3,POSITIVE
1266696016134357e3,POSITIVE
1012122617732583e3,POSITIVE
119540341901353e4,POSITIVE
1292337930388767e3,POSITIVE
648980989679652900,POSITIVE
1032681585198473e3,POSITIVE
115104400069197e4,POSITIVE
1167687661072597e3,POSITIVE
510203497707745300,POSITIVE
1147567075969421e3,POSITIVE
1277715068927517e3,POSITIVE
1317945481180447e3,POSITIVE
1308848886195384e3,POSITIVE
670615443904811e3,POSITIVE
126123805207425e4,POSITIVE
1206531186513842e3,POSITIVE
654446474978267100,POSITIVE
1297545376376e6,POSITIVE
1030705362041754e3,POSITIVE
1063507882988179e3,POSITIVE
813129566952820600,POSITIVE
123660349298439e4,POSITIVE
945258297560567800,POSITIVE
1356583971640009e3,POSITIVE
1152518367145791e3,POSITIVE
124998342592417e4,POSITIVE
115652297010337e4,POSITIVE
1328666606470394e3,POSITIVE
683598161999433700,POSITIVE
1053652598530695e3,POSITIVE
1372710378006794e3,POSITIVE
1228054614190236e3,POSITIVE
1370730422984921e3,POSITIVE
1126570186293809e3,POSITIVE
12292963307759e5,POSITIVE
1339644535056593e3,POSITIVE
1381635768821629e3,POSITIVE
1336315662625595e3,POSITIVE
133165351972046e4,POSITIVE
1331697415540371e3,POSITIVE
1.3161070421935841e+18,POSITIVE
1257883351668724e3,POSITIVE
1.1437954761872881e+18,POSITIVE
1.3277393556334879e+18,POSITIVE
1.2938727822001439e+18,POSITIVE
1410956544762581e3,POSITIVE
1388723858736308e3,POSITIVE
1288823247270707e3,POSITIVE
1323763346357866e3,POSITIVE
1238739183348453e3,POSITIVE
1129014544792203e3,POSITIVE
1167885849880449e3,POSITIVE
1400798430478356e3,POSITIVE
1269869543821844e3,POSITIVE
1296481577346699e3,POSITIVE
1339148305272594e3,POSITIVE
1139207649239687e3,POSITIVE
868849819363795e3,POSITIVE
620254199834656800,POSITIVE
138008978369171e4,POSITIVE
1381019834096484e3,POSITIVE
1378432752039703e3,POSITIVE
1395749640134402e3,POSITIVE
1054606689750671e3,POSITIVE
1095251771826586e3,POSITIVE
1215352719638254e3,POSITIVE
855066892054220800,POSITIVE
1.2243986056640799e+18,POSITIVE
1210527750630597e3,POSITIVE
1252597366621946e3,POSITIVE
1127468172926386e3,POSITIVE
1097737542860911e3,POSITIVE
1381900365180908e3,POSITIVE
1236547872692171e3,POSITIVE
1040291369561014e3,POSITIVE
1247122858893087e3,POSITIVE
1142918867611804e3,POSITIVE
1327922696919855e3,POSITIVE
1244330080677044e3,POSITIVE
1153350930034766e3,POSITIVE
1100079410848432e3,POSITIVE
1218802755919323e3,POSITIVE
1135909309068567e3,POSITIVE
724549028596297700,POSITIVE
946496933111230500,POSITIVE
1088180421135876e3,POSITIVE
13649265305064e5,POSITIVE
1089503496221716e3,POSITIVE
1336049345616105e3,POSITIVE
1322002269328548e3,POSITIVE
1043504675163722e3,POSITIVE
1113907861879443e3,POSITIVE
139112749096233e4,POSITIVE
1106487209270612e3,POSITIVE
1440915180775526e3,POSITIVE
1275744800466186e3,POSITIVE
1125325561436484e3,POSITIVE
116557936426165e4,POSITIVE
1047089696810185e3,POSITIVE
1298276133105021e3,POSITIVE
1077890628057477e3,POSITIVE
1.2352997932342559e+18,POSITIVE
1078549954656961e3,POSITIVE
1378769455816307e3,POSITIVE
1122691132666913e3,POSITIVE
1240667058230252e3,POSITIVE
537673407182438400,POSITIVE
1299052915802477e3,POSITIVE
1239579894046175e3,POSITIVE
1131302283864609e3,POSITIVE
1094203537435779e3,POSITIVE
1118236776064332e3,POSITIVE
1227962673746371e3,POSITIVE
1082608373445603e3,POSITIVE
1028757193959637e3,POSITIVE
1196184094419358e3,POSITIVE
1385240850020585e3,POSITIVE
128457290446685e4,POSITIVE
117624010746622e4,POSITIVE
1245651571909644e3,POSITIVE
1322596864437473e3,POSITIVE
1175757800175284e3,POSITIVE
100802881556464e4,POSITIVE
1418298746073387e3,POSITIVE
1329306335226245e3,POSITIVE
1296945951685444e3,POSITIVE
1285919814830239e3,POSITIVE
1380229085037797e3,POSITIVE
1313186183208468e3,POSITIVE
1385367951684121e3,POSITIVE
1151953043082174e3,POSITIVE
1283134619655823e3,POSITIVE
1246688024286634e3,POSITIVE
1326468781309309e3,POSITIVE
1228417801104364e3,POSITIVE
1130504090126041e3,POSITIVE
1194027230734754e3,POSITIVE
1377316469458006e3,POSITIVE
1320704481668026e3,POSITIVE
1334048199238169e3,POSITIVE
1384616188517491e3,POSITIVE
1321859216043315e3,POSITIVE
1152274643497161e3,POSITIVE
1365217549487604e3,POSITIVE
1247493162710557e3,POSITIVE
1023653513476416e3,POSITIVE
138842859421764e4,POSITIVE
1337814469095936e3,POSITIVE
1359470692534747e3,POSITIVE
121208986203315e4,POSITIVE
1316807101654725e3,POSITIVE
1327876440126316e3,POSITIVE
1212795765220925e3,POSITIVE
654797038018629600,POSITIVE
1068913828157669e3,POSITIVE
1171375039905706e3,POSITIVE
1031150725605351e3,POSITIVE
1025302389052633e3,POSITIVE
1311057769173332e3,POSITIVE
1267212374857187e3,POSITIVE
1175031152584921e3,POSITIVE
1170468893430886e3,POSITIVE
991017737009946600,POSITIVE
118083190321521e4,POSITIVE
1272646056795406e3,POSITIVE
1044683588883497e3,POSITIVE
885e15,POSITIVE
136869728455741e4,POSITIVE
1425884040603767e3,POSITIVE
1056919519262847e3,POSITIVE
1030671678328775e3,POSITIVE
1362320487968362e3,POSITIVE
718872332966748200,POSITIVE
1388947227750638e3,POSITIVE
1369541559197241e3,POSITIVE
1216588469012718e3,POSITIVE
934117416707199e3,POSITIVE
1366749321409012e3,POSITIVE
1249728221333127e3,POSITIVE
1183480698142974e3,POSITIVE
1e18,POSITIVE
136734388079077e4,POSITIVE
1060055392988922e3,POSITIVE
1218222506156462e3,POSITIVE
1084580070713426e3,POSITIVE
961603447886958600,POSITIVE
1089946515676766e3,POSITIVE
1372566621391368e3,POSITIVE
1065541272109285e3,POSITIVE
1166444917591347e3,POSITIVE
1148500885062017e3,POSITIVE
1404822250910585e3,POSITIVE
1177925530827575e3,POSITIVE
1217183401809207e3,POSITIVE
1139189198462865e3,POSITIVE
1375904277995135e3,POSITIVE
1050271825723298e3,POSITIVE
1150983618568892e3,POSITIVE
1224714048211767e3,POSITIVE
1228650632661348e3,POSITIVE
873828358513184800,POSITIVE
1333431741135155e3,POSITIVE
1306274141910315e3,POSITIVE
1232721623733723e3,POSITIVE
1251079504342155e3,POSITIVE
1162762744988406e3,POSITIVE
144286806704266e4,POSITIVE
1283149603009855e3,POSITIVE
1397673477210001e3,POSITIVE
1089642124004475e3,POSITIVE
726174780051824600,POSITIVE
1386449550362165e3,POSITIVE
1286252368925995e3,POSITIVE
1238139294033891e3,POSITIVE
1135823420996956e3,POSITIVE
1395774113059332e3,POSITIVE
1407872520666161e3,POSITIVE
1180734623296434e3,POSITIVE
1089821990872117e3,POSITIVE
1307278251509854e3,POSITIVE
1137830477606334e3,POSITIVE
1378263243681071e3,POSITIVE
1290123946122031e3,POSITIVE
1208849803213451e3,POSITIVE
1378087339864564e3,POSITIVE
119e16,POSITIVE
1036230719138349e3,POSITIVE
1296006614043025e3,POSITIVE
1297568442715906e3,POSITIVE
1330538108631314e3,POSITIVE
1282274947629556e3,POSITIVE
1429914492545143e3,POSITIVE
1344561449281204e3,POSITIVE
1422880359436493e3,POSITIVE
1174433629071643e3,POSITIVE
1306936224603681e3,POSITIVE
1191088349957804e3,POSITIVE
1166273808916988e3,POSITIVE
976015138242355200,POSITIVE
130841003400362e4,POSITIVE
1281524475201294e3,POSITIVE
789155249101627400,POSITIVE
1384815239632466e3,POSITIVE
1313089841127711e3,POSITIVE
1161385210132517e3,POSITIVE
984337435885822e3,POSITIVE
1230471031778877e3,POSITIVE
1305281432521146e3,POSITIVE
1295425417055293e3,POSITIVE
1049070039792595e3,POSITIVE
1122887062145786e3,POSITIVE
1383202688662389e3,POSITIVE
1356730278321004e3,POSITIVE
1034392458522767e3,POSITIVE
1065310342669058e3,POSITIVE
136630290254601e4,POSITIVE
1171957958890152e3,POSITIVE
1328815621547626e3,POSITIVE
1231144459934536e3,POSITIVE
1354864092960477e3,POSITIVE
791879476732891e3,POSITIVE
1196226989516108e3,POSITIVE
733596136703819800,POSITIVE
1157236467837673e3,POSITIVE
1162087978832994e3,POSITIVE
1298684884223955e3,POSITIVE
1325835161951482e3,POSITIVE
1164430481372398e3,POSITIVE
1400227576128455e3,POSITIVE
1250598711174083e3,POSITIVE
1029456987237614e3,POSITIVE
1388580773893181e3,POSITIVE
125545690056253e4,POSITIVE
1194949537149915e3,POSITIVE
1250551133363454e3,POSITIVE
1309426720416698e3,POSITIVE
1108458628154044e3,POSITIVE
1166616562725478e3,POSITIVE
721710153263919100,POSITIVE
118268807775778e4,POSITIVE
1372483266830275e3,POSITIVE
1274350590110425e3,POSITIVE
1302413477823361e3,POSITIVE
1309760903957676e3,POSITIVE
636658842001084400,POSITIVE
1351055987990532e3,POSITIVE
1240678997454807e3,POSITIVE
1270461961856258e3,POSITIVE
1374024568789201e3,POSITIVE
711819210519879700,POSITIVE
1169934595351032e3,POSITIVE
1373637347154215e3,POSITIVE
1029619609895424e3,POSITIVE
1335544535963886e3,POSITIVE
1205244092168516e3,POSITIVE
1207671514662916e3,POSITIVE
1178667529604076e3,POSITIVE
1010960317894091e3,POSITIVE
1347194021261812e3,POSITIVE
1294760521015497e3,POSITIVE
1195040640813425e3,POSITIVE
1189145030361002e3,POSITIVE
1266238986365751e3,POSITIVE
1142164206738977e3,POSITIVE
1.0749078642238961e+18,POSITIVE
1333439663437197e3,POSITIVE
1166835821909094e3,POSITIVE
138311494477901e4,POSITIVE
1015646059194978e3,POSITIVE
1331880866579177e3,POSITIVE
1328603047187149e3,POSITIVE
1073498828395987e3,POSITIVE
1100090946312655e3,POSITIVE
1313018323043578e3,POSITIVE
1140212568616817e3,POSITIVE
1133090417627607e3,POSITIVE
1.0626373423710001e+18,POSITIVE
1284025077445661e3,POSITIVE
652901288208941e3,POSITIVE
1228598986560463e3,POSITIVE
1112350613612962e3,POSITIVE
1013101047961748e3,POSITIVE
1140986472234807e3,POSITIVE
13e17,POSITIVE
1337434925075735e3,POSITIVE
1365429941819613e3,POSITIVE
1292074508912927e3,POSITIVE
1094738182426542e3,POSITIVE
1262747060547154e3,POSITIVE
972953680940077e3,POSITIVE
1319003691119202e3,POSITIVE
1366119458872377e3,POSITIVE
1227139294403465e3,POSITIVE
1215319143961985e3,POSITIVE
103e16,POSITIVE
132e16,POSITIVE
1113903182164451e3,POSITIVE
1266086630219276e3,POSITIVE
1152172821998658e3,POSITIVE
1156151685913436e3,POSITIVE
1239468060207124e3,POSITIVE
1296374343853912e3,POSITIVE
1238721905139556e3,POSITIVE
1199238912855749e3,POSITIVE
1377214901609976e3,POSITIVE
1395990924451254e3,POSITIVE
1283872573722436e3,POSITIVE
1440915180775526e3,POSITIVE
1120576502733648e3,POSITIVE
1183855557356216e3,POSITIVE
1077559929442132e3,POSITIVE
895378422163177500,POSITIVE
1274779627316281e3,POSITIVE
1388492913823338e3,POSITIVE
1219709360605225e3,POSITIVE
1348579055604531e3,POSITIVE
1275153596628242e3,POSITIVE
119788055564954e4,POSITIVE
1303405120449851e3,POSITIVE
1372134750467547e3,POSITIVE
999530136427937800,POSITIVE
1133283026866246e3,POSITIVE
1367876815226868e3,POSITIVE
1435758065106698e3,POSITIVE
1184527111257768e3,POSITIVE
130614493810364e4,POSITIVE
1033033105316176e3,POSITIVE
1306478372411892e3,POSITIVE
1234485840811889e3,POSITIVE
137085825257402e4,POSITIVE
1166976017002586e3,POSITIVE
1245651571909644e3,POSITIVE
1322596864437473e3,POSITIVE
1175757800175284e3,POSITIVE
100802881556464e4,POSITIVE
1418298746073387e3,POSITIVE
1329306335226245e3,POSITIVE
1296945951685444e3,POSITIVE
1285919814830239e3,POSITIVE
1380229085037797e3,POSITIVE
1313186183208468e3,POSITIVE
1385367951684121e3,POSITIVE
1151953043082174e3,POSITIVE
1283134619655823e3,POSITIVE
1246688024286634e3,POSITIVE
1326468781309309e3,POSITIVE
1228417801104364e3,POSITIVE
1130504090126041e3,POSITIVE
1194027230734754e3,POSITIVE
1377316469458006e3,POSITIVE
1320704481668026e3,POSITIVE
1334048199238169e3,POSITIVE
1384616188517491e3,POSITIVE
1321859216043315e3,POSITIVE
1152274643497161e3,POSITIVE
1365217549487604e3,POSITIVE
1247493162710557e3,POSITIVE
1023653513476416e3,POSITIVE
138842859421764e4,POSITIVE
1337814469095936e3,POSITIVE
1359470692534747e3,POSITIVE
121208986203315e4,POSITIVE
1316807101654725e3,POSITIVE
1327876440126316e3,POSITIVE
1212795765220925e3,POSITIVE
654797038018629600,POSITIVE
1068913828157669e3,POSITIVE
1171375039905706e3,POSITIVE
1031150725605351e3,POSITIVE
1025302389052633e3,POSITIVE
1311057769173332e3,POSITIVE
1267212374857187e3,POSITIVE
1175031152584921e3,POSITIVE
1170468893430886e3,POSITIVE
991017737009946600,POSITIVE
118083190321521e4,POSITIVE
1272646056795406e3,POSITIVE
1044683588883497e3,POSITIVE
885e15,POSITIVE
136869728455741e4,POSITIVE
1425884040603767e3,POSITIVE
1056919519262847e3,POSITIVE
1030671678328775e3,POSITIVE
1362320487968362e3,POSITIVE
718872332966748200,POSITIVE
1388947227750638e3,POSITIVE
1369541559197241e3,POSITIVE
1216588469012718e3,POSITIVE
934117416707199e3,POSITIVE
1366749321409012e3,POSITIVE
1249728221333127e3,POSITIVE
1183480698142974e3,POSITIVE
1e18,POSITIVE
136734388079077e4,POSITIVE
1060055392988922e3,POSITIVE
1218222506156462e3,POSITIVE
1084580070713426e3,POSITIVE
961603447886958600,POSITIVE
1089946515676766e3,POSITIVE
1372566621391368e3,POSITIVE
1065541272109285e3,POSITIVE
1166444917591347e3,POSITIVE
1148500885062017e3,POSITIVE
1404822250910585e3,POSITIVE
1177925530827575e3,POSITIVE
1217183401809207e3,POSITIVE
1139189198462865e3,POSITIVE
1375904277995135e3,POSITIVE
1050271825723298e3,POSITIVE
1150983618568892e3,POSITIVE
1224714048211767e3,POSITIVE
1228650632661348e3,POSITIVE
873828358513184800,POSITIVE
1333431741135155e3,POSITIVE
1306274141910315e3,POSITIVE
1232721623733723e3,POSITIVE
1251079504342155e3,POSITIVE
1162762744988406e3,POSITIVE
144286806704266e4,POSITIVE
1283149603009855e3,POSITIVE
1397673477210001e3,POSITIVE
1089642124004475e3,POSITIVE
726174780051824600,POSITIVE
1386449550362165e3,POSITIVE
1286252368925995e3,POSITIVE
1238139294033891e3,POSITIVE
1135823420996956e3,POSITIVE
1395774113059332e3,POSITIVE
1407872520666161e3,POSITIVE
1180734623296434e3,POSITIVE
1089821990872117e3,POSITIVE
1307278251509854e3,POSITIVE
1137830477606334e3,POSITIVE
1378263243681071e3,POSITIVE
1290123946122031e3,POSITIVE
1208849803213451e3,POSITIVE
1378087339864564e3,POSITIVE
119e16,POSITIVE
1036230719138349e3,POSITIVE
1296006614043025e3,POSITIVE
1297568442715906e3,POSITIVE
1330538108631314e3,POSITIVE
1282274947629556e3,POSITIVE
1429914492545143e3,POSITIVE
1344561449281204e3,POSITIVE
1422880359436493e3,POSITIVE
1174433629071643e3,POSITIVE
1306936224603681e3,POSITIVE
1191088349957804e3,POSITIVE
1166273808916988e3,POSITIVE
976015138242355200,POSITIVE
130841003400362e4,POSITIVE
1281524475201294e3,POSITIVE
789155249101627400,POSITIVE
1384815239632466e3,POSITIVE
1313089841127711e3,POSITIVE
1161385210132517e3,POSITIVE
984337435885822e3,POSITIVE
1230471031778877e3,POSITIVE
1305281432521146e3,POSITIVE
1295425417055293e3,POSITIVE
1049070039792595e3,POSITIVE
1122887062145786e3,POSITIVE
1383202688662389e3,POSITIVE
1356730278321004e3,POSITIVE
1034392458522767e3,POSITIVE
1065310342669058e3,POSITIVE
136630290254601e4,POSITIVE
1171957958890152e3,POSITIVE
1328815621547626e3,POSITIVE
1231144459934536e3,POSITIVE
1354864092960477e3,POSITIVE
791879476732891e3,POSITIVE
1196226989516108e3,POSITIVE
733596136703819800,POSITIVE
1157236467837673e3,POSITIVE
1162087978832994e3,POSITIVE
1298684884223955e3,POSITIVE
1325835161951482e3,POSITIVE
1164430481372398e3,POSITIVE
1400227576128455e3,POSITIVE
1250598711174083e3,POSITIVE
1029456987237614e3,POSITIVE
1388580773893181e3,POSITIVE
125545690056253e4,POSITIVE
1194949537149915e3,POSITIVE
