tweet_id,Annotator1,Annotator2,Annotator3,AgreementCount,created_at,class
1173918319071694800,NEUTRAL,POSITIVE,NEGATIVE,0,2019-09-17T11:15:12Z,NA
840295698679648300,NEUTRAL,NEUTRAL,POSITIVE,2,2017-03-10T20:18:01Z,Monolingual
890993328006856700,NEUTRAL,NEUTRAL,POSITIVE,2,2017-07-28T17:52:17Z,NA
1215941862009266200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-01-11T10:21:45Z,Code-mix
890841917050818600,NEUTRAL,POSITIVE,POSITIVE,2,2017-07-28T07:50:38Z,Monolingual
1156254526372028400,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-07-30T17:25:35Z,Code-mix
1277956832359665700,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2020-06-30T13:27:06Z,NA
859796152413192200,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2017-05-03T15:45:51Z,NA
1326137643797778400,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2020-11-10T12:20:27Z,NA
1275713862675968e3,NEUTRAL,POSITIVE,POSITIVE,2,2020-06-24T08:54:21Z,Monolingual
966233505175949300,NEUTRAL,POSITIVE,NEUTRAL,2,2018-02-21T08:49:54Z,NA
1240758464365899800,NEUTRAL,POSITIVE,POSITIVE,2,2020-03-19T21:54:04Z,Monolingual
1035892062770614300,NEUTRAL,POSITIVE,POSITIVE,2,2018-09-01T14:08:08Z,Code-mix
1014551408312569900,NEUTRAL,NEUTRAL,NEGATIVE,2,2018-07-04T16:47:59Z,Monolingual
1219980686976782300,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-01-22T13:50:36Z,Monolingual
865863595355254800,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-05-20T09:35:42Z,Monolingual
1220737629634867200,NEUTRAL,NEUTRAL,NEGATIVE,2,2020-01-24T15:58:25Z,Monolingual
942195333928570900,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-12-17T00:50:47Z,Monolingual
1355357443677683700,INDETERMINATE,NEUTRAL,POSITIVE,0,2021-01-30T03:29:30Z,NA
890890699188695e3,NEGATIVE,NEUTRAL,NEUTRAL,2,2017-07-28T11:04:29Z,NA
1291328504869662700,INDETERMINATE,INDETERMINATE,NEUTRAL,2,2020-08-06T11:01:21Z,NA
1134156231889698800,NEUTRAL,NEUTRAL,INDETERMINATE,2,2019-05-30T17:54:51Z,NA
1260976669130711e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-05-14T16:54:00Z,Monolingual
881047038170808300,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-07-01T07:09:17Z,Monolingual
1174376638609576e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-09-18T17:36:24Z,Monolingual
1404057475192701e3,MIXED,POSITIVE,POSITIVE,2,2021-06-13T12:46:02Z,Code-mix
1375173545785974800,NEUTRAL,NEUTRAL,POSITIVE,2,2021-03-25T19:51:37Z,NA
861608079074484200,NEUTRAL,NEGATIVE,MIXED,0,2017-05-08T15:45:48Z,Monolingual
890840095250624500,NEUTRAL,POSITIVE,POSITIVE,2,2017-07-28T07:43:24Z,Monolingual
130457410891989e4,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2020-09-12T00:14:40Z,NA
1052600004425199600,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-10-17T16:39:32Z,Monolingual
931099608511664100,NEGATIVE,NEUTRAL,NEGATIVE,2,2017-11-16T10:00:20Z,Monolingual
1043890525592539e3,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2018-09-23T15:51:10Z,NA
1368680843498168300,POSITIVE,INDETERMINATE,INDETERMINATE,2,2021-03-07T21:51:56Z,NA
890857728817737700,NEUTRAL,POSITIVE,NEUTRAL,2,2017-07-28T08:53:28Z,NA
1095272163735670800,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2019-02-12T10:43:27Z,NA
976904466774577200,NEUTRAL,INDETERMINATE,POSITIVE,0,2018-03-22T19:32:29Z,NA
1306237489166909400,NEUTRAL,NEUTRAL,NEGATIVE,2,2020-09-16T14:24:20Z,NA
918152509717450800,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-10-11T16:33:11Z,Monolingual
890893961304453100,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-07-28T11:17:27Z,Code-mix
848563375525199900,POSITIVE,MIXED,POSITIVE,2,2017-04-02T15:50:48Z,Monolingual
1411314731802112e3,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2021-07-03T13:23:47Z,NA
880117544153227300,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-06-28T17:35:48Z,Monolingual
890958038961717200,POSITIVE,POSITIVE,POSITIVE,3,2017-07-28T15:32:04Z,Monolingual
924992702554484700,NEGATIVE,NEGATIVE,NEGATIVE,3,2017-10-30T13:33:40Z,Monolingual
1365465119740805e3,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2021-02-27T00:53:48Z,NA
1174360960309571600,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-09-18T16:34:06Z,Monolingual
1174672873887273e3,MIXED,NEUTRAL,NEUTRAL,2,2019-09-19T13:13:32Z,NA
1003668128965029900,NEUTRAL,NEUTRAL,POSITIVE,2,2018-06-04T16:01:43Z,Monolingual
1347247832449900500,NEUTRAL,NEUTRAL,POSITIVE,2,2021-01-07T18:24:48Z,NA
1308501015751045e3,NEUTRAL,INDETERMINATE,NEUTRAL,2,2020-09-22T20:18:47Z,NA
1244561320764006400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-03-30T09:45:16Z,Code-mix
1230536504969236500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-02-20T16:55:39Z,Monolingual
1359478136744861700,NEGATIVE,NEGATIVE,NEGATIVE,3,2021-02-10T12:23:40Z,Code-mix
890832532308209700,POSITIVE,POSITIVE,POSITIVE,3,2017-07-28T07:13:21Z,Monolingual
965761697981091800,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2018-02-20T01:35:06Z,NA
1372828236393148400,NEUTRAL,NEUTRAL,NEUTRAL,3,2021-03-19T08:32:12Z,Code-mix
1350319234258264e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2021-01-16T05:49:27Z,Code-mix
1068444728608374800,NEUTRAL,NEUTRAL,INDETERMINATE,2,2018-11-30T10:00:48Z,NA
947111643489677300,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-12-30T14:26:26Z,Monolingual
1409874040945352700,NEUTRAL,NEGATIVE,NEGATIVE,2,2021-06-29T13:59:00Z,Monolingual
864885457649373200,NEUTRAL,NEUTRAL,NEGATIVE,2,2017-05-17T16:48:56Z,NA
1228073383352557600,POSITIVE,POSITIVE,NEUTRAL,2,2020-02-13T21:48:05Z,Code-mix
1401124268847485e3,NEGATIVE,INDETERMINATE,NEGATIVE,2,2021-06-05T10:30:31Z,Code-mix
1174926161698275300,NEGATIVE,NEGATIVE,NEGATIVE,3,2019-09-20T06:00:00Z,Code-mix
1127784840890163200,MIXED,POSITIVE,INDETERMINATE,0,2019-05-13T03:57:13Z,NA
890860657574387700,NEUTRAL,POSITIVE,NEUTRAL,2,2017-07-28T09:05:06Z,NA
1124332616855978e3,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2019-05-03T15:19:19Z,NA
1112373095908544500,POSITIVE,NEUTRAL,POSITIVE,2,2019-03-31T15:16:27Z,Code-mix
938446099894980600,NEUTRAL,NEUTRAL,NEGATIVE,2,2017-12-06T16:32:40Z,NA
930020271800700900,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2017-11-13T10:31:26Z,NA
1366758458796761e3,INDETERMINATE,INDETERMINATE,NEUTRAL,2,2021-03-02T14:33:04Z,NA
1253713264569200600,NEUTRAL,POSITIVE,POSITIVE,2,2020-04-24T15:51:49Z,Code-mix
890841918879522800,NEUTRAL,MIXED,POSITIVE,0,2017-07-28T07:50:39Z,NA
1240326301946388500,NEUTRAL,NEGATIVE,NEGATIVE,2,2020-03-18T17:16:49Z,Monolingual
1322668778879127600,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-10-31T22:36:25Z,Monolingual
890985033963622400,NEUTRAL,NEGATIVE,MIXED,0,2017-07-28T17:19:20Z,NA
1186615988269265e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-10-22T12:11:12Z,Monolingual
890843806530232300,NEUTRAL,POSITIVE,NEGATIVE,0,2017-07-28T07:58:09Z,Monolingual
1201590579131486200,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2019-12-02T19:54:53Z,NA
1198149711179464700,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2019-11-23T08:02:06Z,NA
992449349056688100,POSITIVE,MIXED,MIXED,2,2018-05-04T17:02:18Z,NA
922545171060883500,NEUTRAL,NEUTRAL,NEGATIVE,2,2017-10-23T19:28:03Z,NA
890893264299143200,POSITIVE,POSITIVE,POSITIVE,3,2017-07-28T11:14:40Z,Code-mix
893179549613269e3,NEUTRAL,POSITIVE,POSITIVE,2,2017-08-03T18:39:33Z,Monolingual
1273018332896264200,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2020-06-16T22:23:16Z,NA
1366441354683953200,POSITIVE,POSITIVE,POSITIVE,3,2021-03-01T17:33:00Z,Monolingual
1181284133227700200,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2019-10-07T19:04:19Z,NA
1032920647725404200,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2018-08-24T09:20:47Z,NA
890891586346913800,NEUTRAL,NEUTRAL,POSITIVE,2,2017-07-28T11:08:00Z,NA
1135431680255287300,POSITIVE,POSITIVE,POSITIVE,3,2019-06-03T06:23:02Z,Monolingual
1175067529435332600,NEGATIVE,NEGATIVE,NEGATIVE,3,2019-09-20T15:21:45Z,Code-mix
972892056350797800,NEUTRAL,POSITIVE,POSITIVE,2,2018-03-11T17:48:36Z,Monolingual
890829598010863600,POSITIVE,NEGATIVE,POSITIVE,2,2017-07-28T07:01:41Z,Monolingual
1181981561245311e3,NEUTRAL,NEUTRAL,POSITIVE,2,2019-10-09T17:15:39Z,NA
1410614528870551600,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2021-07-01T15:01:26Z,NA
1037511293647941600,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2018-09-06T01:22:23Z,NA
890992538466889700,POSITIVE,POSITIVE,POSITIVE,3,2017-07-28T17:49:09Z,Monolingual
1.3866356427009761e+18,NEGATIVE,NEGATIVE,NEGATIVE,3,2021-04-26T10:57:54Z,Monolingual
973543339445379100,POSITIVE,POSITIVE,MIXED,2,2018-03-13T12:56:34Z,Monolingual
1186619778338885600,NEUTRAL,NEUTRAL,NEGATIVE,2,2019-10-22T12:26:16Z,NA
1359057962732556300,POSITIVE,POSITIVE,POSITIVE,3,2021-02-09T08:34:03Z,Code-mix
837289857907048400,NEUTRAL,POSITIVE,POSITIVE,2,2017-03-02T13:13:52Z,Code-mix
1.3090805190454559e+18,NEUTRAL,INDETERMINATE,INDETERMINATE,2,2020-09-24T10:41:31Z,NA
884067720702111700,NEUTRAL,NEGATIVE,NEUTRAL,2,2017-07-09T15:12:24Z,NA
865883010146684900,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-05-20T10:52:51Z,Code-mix
1.0931765854636401e+18,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-02-06T15:56:22Z,Monolingual
1131605628827254800,NEUTRAL,NEUTRAL,POSITIVE,2,2019-05-23T16:59:40Z,Monolingual
842062989750636500,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-03-15T17:20:36Z,Monolingual
1331175546445832200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-24T09:59:16Z,Monolingual
920208416462790700,NEUTRAL,NEUTRAL,NEGATIVE,2,2017-10-17T08:42:37Z,NA
1105916201694388200,NEGATIVE,NEGATIVE,NEUTRAL,2,2019-03-13T19:39:04Z,Monolingual
871624229954834400,NEUTRAL,NEUTRAL,POSITIVE,2,2017-06-05T07:06:25Z,Monolingual
1250290920508948500,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-04-15T05:12:39Z,Monolingual
1136719052242608100,NEGATIVE,NEUTRAL,NEGATIVE,2,2019-06-06T19:38:35Z,Code-mix
1118480868396412900,NEGATIVE,NEGATIVE,NEGATIVE,3,2019-04-17T11:46:34Z,Monolingual
1212309744255324200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-01-01T09:49:01Z,Code-mix
1277871184013557800,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2020-06-30T07:46:46Z,NA
946105953673449500,POSITIVE,NEUTRAL,NEUTRAL,2,2017-12-27T19:50:11Z,NA
1224210910488584200,POSITIVE,POSITIVE,NEUTRAL,2,2020-02-03T06:00:00Z,Code-mix
1175693762535800800,NEUTRAL,POSITIVE,POSITIVE,2,2019-09-22T08:50:10Z,Monolingual
1151542542179143700,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-07-17T17:21:51Z,Monolingual
1291298922858774500,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2020-08-06T09:03:49Z,NA
1217362930594959400,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2020-01-15T08:28:34Z,NA
1138426843726524400,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-06-11T12:44:45Z,Code-mix
876039276856623100,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2017-06-17T11:30:14Z,NA
890859240436494300,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-07-28T08:59:28Z,Monolingual
1378987597863731200,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2021-04-05T08:27:18Z,NA
1184538282102841300,NEUTRAL,POSITIVE,POSITIVE,2,2019-10-16T18:35:08Z,Code-mix
1176125488399470600,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-09-23T13:25:42Z,Monolingual
1293268689962315800,POSITIVE,POSITIVE,POSITIVE,3,2020-08-11T19:30:58Z,Monolingual
839410252567175200,NEUTRAL,POSITIVE,POSITIVE,2,2017-03-08T09:39:34Z,Monolingual
967149712146124800,POSITIVE,POSITIVE,POSITIVE,3,2018-02-23T21:30:34Z,Monolingual
1146465739320287200,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-07-03T17:08:27Z,Monolingual
1211513855207194600,POSITIVE,POSITIVE,NEUTRAL,2,2019-12-30T05:06:26Z,Code-mix
1146681171239157800,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2019-07-04T07:24:30Z,NA
1185140795113910300,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2019-10-18T10:29:19Z,NA
1368661437732843500,POSITIVE,POSITIVE,POSITIVE,3,2021-03-07T20:34:49Z,Code-mix
1294807110497243100,POSITIVE,POSITIVE,POSITIVE,3,2020-08-16T01:24:06Z,Code-mix
948071365327900700,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-01-02T06:00:02Z,Monolingual
1366032697152442400,INDETERMINATE,POSITIVE,POSITIVE,2,2021-02-28T14:29:09Z,Code-mix
1280536181311242200,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2020-07-07T16:16:31Z,NA
890894078111559700,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-07-28T11:17:54Z,Code-mix
1240312258506510300,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-03-18T16:21:00Z,Monolingual
1037374838275489800,NEUTRAL,NEUTRAL,INDETERMINATE,2,2018-09-05T16:20:09Z,NA
1130547498278424600,NEUTRAL,INDETERMINATE,INDETERMINATE,2,2019-05-20T18:55:02Z,NA
897860046104690700,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-08-16T16:38:11Z,Monolingual
1319535556406186e3,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2020-10-23T07:06:07Z,NA
1177328403554324500,NEUTRAL,INDETERMINATE,INDETERMINATE,2,2019-09-26T21:05:39Z,NA
891030184266256400,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-07-28T20:18:45Z,Code-mix
1172780238566301700,POSITIVE,POSITIVE,POSITIVE,3,2019-09-14T07:52:52Z,Code-mix
1177655359273615400,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2019-09-27T18:44:52Z,NA
1131552339674976300,NEGATIVE,INDETERMINATE,NEUTRAL,0,2019-05-23T13:27:55Z,NA
1312774684308582400,INDETERMINATE,POSITIVE,POSITIVE,2,2020-10-04T15:20:49Z,Code-mix
905145395294216200,NEUTRAL,POSITIVE,NEUTRAL,2,2017-09-05T19:07:33Z,NA
891903264870027300,POSITIVE,POSITIVE,POSITIVE,3,2017-07-31T06:08:03Z,Monolingual
1337717005697355800,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-12-12T11:12:42Z,Monolingual
991718433841705e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-05-02T16:37:54Z,Monolingual
1139209650153427e3,INDETERMINATE,NEGATIVE,INDETERMINATE,2,2019-06-13T16:35:20Z,NA
1230195142780428300,NEUTRAL,NEUTRAL,NEGATIVE,2,2020-02-19T18:19:12Z,Monolingual
890983759901843500,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-07-28T17:14:16Z,Monolingual
98790440947567e4,POSITIVE,NEUTRAL,INDETERMINATE,0,2018-04-22T04:02:20Z,NA
1398178384128188400,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2021-05-28T07:24:38Z,NA
1353967637672456200,POSITIVE,POSITIVE,POSITIVE,3,2021-01-26T07:26:54Z,Monolingual
1.3414958176607519e+18,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-12-22T21:28:21Z,NA
1207520727370354700,NEUTRAL,NEUTRAL,NEGATIVE,2,2019-12-19T04:39:10Z,NA
1013863314475094e3,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2018-07-02T19:13:45Z,NA
953645414984581100,NEUTRAL,NEUTRAL,POSITIVE,2,2018-01-17T15:09:19Z,NA
958795233520734200,INDETERMINATE,NEUTRAL,INDETERMINATE,2,2018-01-31T20:12:51Z,NA
1259779866184036400,NEUTRAL,POSITIVE,POSITIVE,2,2020-05-11T09:38:20Z,Monolingual
837639568446931e3,NEUTRAL,POSITIVE,POSITIVE,2,2017-03-03T12:23:30Z,Code-mix
1380118736523382800,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2021-04-08T11:22:02Z,NA
1076148702647971800,POSITIVE,POSITIVE,POSITIVE,3,2018-12-21T16:13:39Z,Code-mix
948510030927671300,NEUTRAL,NEUTRAL,NEGATIVE,2,2018-01-03T11:03:08Z,NA
1157188528440336400,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-08-02T07:16:59Z,Monolingual
879765919706337300,MIXED,MIXED,MIXED,3,2017-06-27T18:18:35Z,NA
1193236296510124e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2019-11-09T18:37:57Z,Code-mix
890838701269549e3,POSITIVE,POSITIVE,POSITIVE,3,2017-07-28T07:37:52Z,Monolingual
1164416913533018e3,NEUTRAL,POSITIVE,POSITIVE,2,2019-08-22T06:00:00Z,Code-mix
1123656361882149e3,NEUTRAL,POSITIVE,POSITIVE,2,2019-05-01T18:32:07Z,Monolingual
890867344263843800,NEUTRAL,NEGATIVE,MIXED,0,2017-07-28T09:31:41Z,NA
1083056558228074500,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-01-09T17:43:00Z,Monolingual
1262306049828294700,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-05-18T08:56:29Z,Code-mix
1366286985388818400,NEUTRAL,NEUTRAL,MIXED,2,2021-03-01T07:19:36Z,NA
1146520446428483600,NEUTRAL,INDETERMINATE,INDETERMINATE,2,2019-07-03T20:45:50Z,NA
1355514336526168e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2021-01-30T13:52:56Z,Code-mix
848561865449930800,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-04-02T15:44:48Z,Monolingual
1381920164367765500,NEUTRAL,NEUTRAL,NEUTRAL,3,2021-04-13T10:40:16Z,Monolingual
842052346775535600,NEUTRAL,NEUTRAL,NEGATIVE,2,2017-03-15T16:38:18Z,Monolingual
931460168419889200,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-11-17T09:53:04Z,Code-mix
1138190464237133800,INDETERMINATE,INDETERMINATE,NEUTRAL,2,2019-06-10T21:05:27Z,NA
1178838091177627600,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2019-10-01T01:04:37Z,NA
837013243570815e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-03-01T18:54:42Z,Monolingual
1374013744444018700,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2021-03-22T15:02:59Z,NA
1040641853656391700,MIXED,MIXED,MIXED,3,2018-09-14T16:42:06Z,NA
1354010746225631200,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2021-01-26T10:18:12Z,NA
124078795554492e4,NEUTRAL,NEUTRAL,POSITIVE,2,2020-03-19T23:51:15Z,NA
9.0672180912656794e+17,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2017-09-10T03:31:40Z,NA
951707120759603200,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2018-01-12T06:47:14Z,NA
1043665557273350100,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2018-09-23T00:57:13Z,NA
890936051358998500,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-07-28T14:04:42Z,Code-mix
89085575559902e4,POSITIVE,POSITIVE,POSITIVE,3,2017-07-28T08:45:38Z,Monolingual
1196377225517506600,NEUTRAL,POSITIVE,NEUTRAL,2,2019-11-18T10:38:52Z,NA
1014777668271771500,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-07-05T07:47:04Z,Monolingual
1171771768652124200,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-09-11T13:05:34Z,Code-mix
1266641016079163400,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-05-30T08:02:05Z,Monolingual
939261122506567700,NEUTRAL,NEUTRAL,NEGATIVE,2,2017-12-08T22:31:16Z,NA
866034577160253400,POSITIVE,POSITIVE,POSITIVE,3,2017-05-20T20:55:07Z,Monolingual
1263141348426858500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-05-20T16:15:40Z,Monolingual
1273524401426714600,NEUTRAL,NEUTRAL,POSITIVE,2,2020-06-18T07:54:12Z,NA
1254249672572625e3,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2020-04-26T03:23:19Z,NA
1378283821796311e3,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2021-04-03T09:50:45Z,NA
1192701489153740800,NEGATIVE,NEGATIVE,NEGATIVE,3,2019-11-08T07:12:48Z,Code-mix
1206540370865205200,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2019-12-16T11:43:35Z,NA
898678056276996100,POSITIVE,POSITIVE,POSITIVE,3,2017-08-18T22:48:39Z,Monolingual
1345940212220911600,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2021-01-04T03:48:47Z,NA
1224636025475096600,POSITIVE,NEUTRAL,POSITIVE,2,2020-02-04T10:09:15Z,Code-mix
867486694349713400,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2017-05-24T21:05:19Z,NA
1202830026917343200,POSITIVE,POSITIVE,POSITIVE,3,2019-12-06T06:00:00Z,Code-mix
1242763705500283e3,INDETERMINATE,INDETERMINATE,POSITIVE,2,2020-03-25T10:42:11Z,NA
1146474415850434600,NEUTRAL,POSITIVE,POSITIVE,2,2019-07-03T17:42:55Z,Monolingual
1416765370216616e3,NEUTRAL,POSITIVE,NEUTRAL,2,2021-07-18T14:22:41Z,NA
1085588895016931300,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-01-16T17:25:36Z,Monolingual
1031718131138478100,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2018-08-21T01:42:25Z,NA
890886921953710100,POSITIVE,POSITIVE,POSITIVE,3,2017-07-28T10:49:28Z,Monolingual
1417163317869695e3,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2021-07-19T16:43:59Z,NA
1082486954678280200,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2019-01-08T03:59:36Z,NA
1147050744614445e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-07-05T07:53:03Z,Code-mix
880108379213004800,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-06-28T16:59:23Z,Monolingual
1254716041369878500,NEUTRAL,POSITIVE,NEGATIVE,0,2020-04-27T10:16:30Z,NA
1353501870443163600,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2021-01-25T00:36:07Z,NA
923891799873212400,NEGATIVE,NEGATIVE,NEGATIVE,3,2017-10-27T12:39:04Z,Monolingual
982271891179167700,POSITIVE,NEUTRAL,POSITIVE,2,2018-04-06T15:00:43Z,Monolingual
1235482175522381800,MIXED,POSITIVE,POSITIVE,2,2020-03-05T08:27:59Z,Code-mix
1319394840027779e3,NEUTRAL,NEGATIVE,NEGATIVE,2,2020-10-22T21:46:57Z,Monolingual
1383042500399669200,NEGATIVE,NEUTRAL,NEGATIVE,2,2021-04-16T13:00:02Z,Monolingual
1212795950894334e3,NEUTRAL,POSITIVE,NEUTRAL,2,2020-01-02T18:01:02Z,NA
991728254263480300,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-05-02T17:16:55Z,Monolingual
1350588693929574400,NEUTRAL,NEUTRAL,INDETERMINATE,2,2021-01-16T23:40:12Z,NA
1022131697696026600,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-07-25T14:49:21Z,Monolingual
897892974327156700,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-08-16T18:49:01Z,Monolingual
890848589576065e3,NEUTRAL,NEUTRAL,NEGATIVE,2,2017-07-28T08:17:09Z,Monolingual
890868620657647600,POSITIVE,POSITIVE,POSITIVE,3,2017-07-28T09:36:45Z,Monolingual
1230909301801312300,POSITIVE,POSITIVE,POSITIVE,3,2020-02-21T17:37:01Z,Monolingual
1163436724678119400,POSITIVE,POSITIVE,POSITIVE,3,2019-08-19T13:05:05Z,Code-mix
1131238769959546900,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-05-22T16:41:54Z,Monolingual
929420473305391100,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2017-11-11T18:48:03Z,NA
1263584078151872500,INDETERMINATE,NEUTRAL,INDETERMINATE,2,2020-05-21T21:34:55Z,NA
1295427197029818400,POSITIVE,NEGATIVE,NEGATIVE,2,2020-08-17T18:28:06Z,Monolingual
1037389108195278700,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2018-09-05T17:16:51Z,NA
890971523607121900,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-07-28T16:25:39Z,Monolingual
1261689147447705600,INDETERMINATE,INDETERMINATE,INDETERMINATE,3,2020-05-16T16:05:08Z,NA
1384619319619997700,MIXED,NEGATIVE,NEGATIVE,2,2021-04-20T21:25:45Z,Monolingual
1323221377772589e3,INDETERMINATE,INDETERMINATE,NEUTRAL,2,2020-11-02T11:12:15Z,NA
1354027425953427500,NEUTRAL,NEUTRAL,NEUTRAL,3,2021-01-26T11:24:29Z,Code-mix
1142713126418374700,NEUTRAL,POSITIVE,POSITIVE,2,2019-06-23T08:36:54Z,Code-mix
859739484983889900,NEUTRAL,NEUTRAL,POSITIVE,2,2017-05-03T12:00:41Z,NA
1376094493359927300,POSITIVE,POSITIVE,POSITIVE,3,2021-03-28T08:51:08Z,Monolingual
1187756070032334800,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-10-25T15:41:29Z,Monolingual
1355796992807624700,POSITIVE,POSITIVE,POSITIVE,3,2021-01-31T08:36:07Z,Code-mix
897056947630993400,NEUTRAL,POSITIVE,POSITIVE,2,2017-08-14T11:26:57Z,Monolingual
